4638
3	8c	4.761e-05
3	8k	9.522e-05
3	8q	4.761e-05
3	8r	9.522e-05
3	8x	4.761e-05
3	9+	4.761e-05
3	9-	4.761e-05
3	90	0.00752238
3	91	0.00552276
3	92	0.00461817
3	93	0.00504666
3	94	0.00485622
3	95	0.00833175
3	96	0.00623691
3	97	0.00623691
3	98	0.00547515
3	99	0.00752238
3	9a	0.00014283
3	9c	4.761e-05
3	9k	9.522e-05
3	9p	9.522e-05
3	9s	4.761e-05
3	9x	4.761e-05
3	:1	9.522e-05
3	:4	9.522e-05
3	:5	4.761e-05
3	:7	4.761e-05
3	<5	4.761e-05
3	=1	0.00033327
3	=2	0.00014283
3	=3	0.00014283
3	=4	9.522e-05
3	=5	0.00019044
3	=7	4.761e-05
3	=8	4.761e-05
3	=c	4.761e-05
3	=t	4.761e-05
3	>1	4.761e-05
3	>3	0.00014283
3	>4	9.522e-05
3	>6	4.761e-05
3	>a	0.00019044
3	>c	9.522e-05
3	>f	4.761e-05
3	>g	0.00014283
3	>i	0.00014283
3	>l	4.761e-05
3	>n	4.761e-05
3	>t	0.00028566
3	[2	4.761e-05
3	[4	4.761e-05
3	[[	4.761e-05
3	[a	0.0004761
3	[f	9.522e-05
3	[n	4.761e-05
3	a-	4.761e-05
3	a4	9.522e-05
3	a6	4.761e-05
3	a7	4.761e-05
3	a8	0.00014283
3	aa	4.761e-05
3	ae	9.522e-05
3	ah	4.761e-05
3	at	4.761e-05
3	au	9.522e-05
3	ay	4.761e-05
3	b-	0.00171396
3	b/	4.761e-05
3	b3	4.761e-05
3	b4	4.761e-05
3	b5	4.761e-05
3	bg	4.761e-05
3	bk	9.522e-05
3	bn	0.00014283
3	bq	4.761e-05
3	bw	9.522e-05
3	bz	9.522e-05
3	c-	4.761e-05
3	c/	4.761e-05
3	c1	4.761e-05
3	c2	4.761e-05
3	c4	9.522e-05
3	c5	0.00014283
3	c6	9.522e-05
3	c7	9.522e-05
3	c9	9.522e-05
3	cb	4.761e-05
3	cd	4.761e-05
3	cj	4.761e-05
3	cm	0.00028566
3	cn	4.761e-05
3	co	4.761e-05
3	cs	4.761e-05
3	cv	4.761e-05
3	cw	9.522e-05
3	d.	4.761e-05
3	d/	9.522e-05
3	d4	9.522e-05
3	d5	0.00019044
3	d9	4.761e-05
3	da	0.00057132
3	df	4.761e-05
3	dh	4.761e-05
3	di	4.761e-05
3	dk	4.761e-05
3	dl	4.761e-05
3	do	4.761e-05
3	ds	0.00076176
3	dt	0.00019044
3	dx	9.522e-05
3	dz	4.761e-05
3	e-	9.522e-05
3	e.	0.00019044
3	e/	4.761e-05
3	e1	4.761e-05
3	e3	4.761e-05
3	e6	9.522e-05
3	e9	4.761e-05
3	ea	0.00014283
3	ed	0.00052371
3	ee	0.00019044
3	ef	4.761e-05
3	eg	0.00014283
3	em	4.761e-05
3	en	0.00204723
3	eq	4.761e-05
3	es	4.761e-05
3	eu	9.522e-05
3	ev	9.522e-05
3	f9	9.522e-05
3	f>	4.761e-05
3	fa	9.522e-05
3	fb	4.761e-05
3	fd	4.761e-05
3	fi	0.00019044
3	fl	9.522e-05
3	fm	4.761e-05
3	fp	9.522e-05
3	fu	4.761e-05
3	g.	0.00014283
3	g/	4.761e-05
3	g1	4.761e-05
3	g2	4.761e-05
3	gi	4.761e-05
3	gj	4.761e-05
3	gp	0.00014283
3	gq	0.00014283
3	gt	0.00014283
3	gu	4.761e-05
3	h3	4.761e-05
3	h5	0.00014283
3	h6	4.761e-05
3	h7	4.761e-05
3	h9	9.522e-05
3	hb	4.761e-05
3	hd	4.761e-05
3	hf	4.761e-05
3	hg	9.522e-05
3	hh	4.761e-05
3	hl	0.00014283
3	hn	9.522e-05
3	ho	9.522e-05
3	ht	0.00066654
3	hx	4.761e-05
3	hz	0.00028566
3	i3	4.761e-05
3	i5	4.761e-05
3	ii	0.00309465
3	ik	9.522e-05
3	io	0.00014283
3	iw	4.761e-05
3	ix	0.00023805
3	j1	4.761e-05
3	ja	4.761e-05
3	jc	9.522e-05
3	jh	4.761e-05
3	jk	4.761e-05
3	jt	4.761e-05
3	k3	4.761e-05
3	k4	4.761e-05
3	kc	4.761e-05
3	kf	4.761e-05
3	kg	0.00014283
3	kh	4.761e-05
3	kk	4.761e-05
3	kn	4.761e-05
3	ko	4.761e-05
3	kq	4.761e-05
3	kv	9.522e-05
3	kx	9.522e-05
3	ky	4.761e-05
3	l.	0.00161874
3	l/	9.522e-05
3	l<	4.761e-05
3	la	4.761e-05
3	lk	4.761e-05
3	lm	4.761e-05
3	ln	4.761e-05
3	lr	0.00019044
3	lt	4.761e-05
3	lu	4.761e-05
3	lx	4.761e-05
3	m.	4.761e-05
3	m2	4.761e-05
3	m3	0.00014283
3	m5	4.761e-05
3	m6	9.522e-05
3	m8	4.761e-05
3	m9	4.761e-05
3	mb	0.00019044
3	mh	0.00019044
3	mi	0.00014283
3	mj	4.761e-05
3	mm	0.0009522
3	mp	4.761e-05
3	mv	4.761e-05
3	mw	4.761e-05
3	n.	9.522e-05
3	n/	4.761e-05
3	n2	4.761e-05
3	n5	9.522e-05
3	n<	0.00014283
3	n[	4.761e-05
3	ne	0.00061893
3	nf	4.761e-05
3	nh	0.00057132
3	nm	0.00014283
3	nq	4.761e-05
3	nw	4.761e-05
3	o.	4.761e-05
3	o1	4.761e-05
3	o4	0.00014283
3	oe	4.761e-05
3	og	4.761e-05
3	oh	9.522e-05
3	oi	4.761e-05
3	om	0.00014283
3	oo	9.522e-05
3	ou	4.761e-05
3	p.	9.522e-05
3	p/	4.761e-05
3	p6	0.00014283
3	pc	4.761e-05
3	pg	4.761e-05
3	pi	4.761e-05
3	pm	4.761e-05
3	pp	0.00014283
3	ps	9.522e-05
3	pt	9.522e-05
3	q-	4.761e-05
3	q3	4.761e-05
3	q7	4.761e-05
3	r-	4.761e-05
3	r.	4.761e-05
3	r/	9.522e-05
3	r0	9.522e-05
3	r1	4.761e-05
3	r4	4.761e-05
3	r7	4.761e-05
3	rc	4.761e-05
3	rd	0.00042849
3	ro	0.00014283
3	rs	4.761e-05
3	rx	4.761e-05
3	rz	4.761e-05
3	s-	4.761e-05
3	s.	0.00028566
3	s/	4.761e-05
3	s1	4.761e-05
3	s4	4.761e-05
3	s6	4.761e-05
3	s>	4.761e-05
3	sd	4.761e-05
3	sl	4.761e-05
3	sr	0.00019044
3	t.	9.522e-05
3	th	0.00109503
3	tm	9.522e-05
3	tp	4.761e-05
3	tu	4.761e-05
3	tv	4.761e-05
3	tw	4.761e-05
3	ty	0.00038088
3	tz	0.00019044
3	u-	4.761e-05
3	u/	4.761e-05
3	u2	4.761e-05
3	uk	4.761e-05
3	up	9.522e-05
3	ur	0.00019044
3	uu	9.522e-05
3	ux	4.761e-05
3	v3	4.761e-05
3	v4	4.761e-05
3	v5	4.761e-05
3	v8	4.761e-05
3	v9	4.761e-05
3	vb	4.761e-05
3	vd	4.761e-05
3	ve	0.00028566
3	vi	0.00057132
3	vn	4.761e-05
3	vo	9.522e-05
3	vp	4.761e-05
3	vr	4.761e-05
3	w1	4.761e-05
3	w4	4.761e-05
3	we	4.761e-05
3	wk	4.761e-05
3	wo	0.00023805
3	ws	4.761e-05
3	x.	4.761e-05
3	x4	4.761e-05
3	x8	4.761e-05
3	xg	4.761e-05
3	xh	4.761e-05
3	xk	4.761e-05
3	xo	9.522e-05
3	xq	4.761e-05
3	xt	4.761e-05
3	xy	4.761e-05
3	y.	9.522e-05
3	y3	9.522e-05
3	y[	4.761e-05
3	ya	4.761e-05
3	yi	0.00014283
3	yr	4.761e-05
3	ze	4.761e-05
3	zh	4.761e-05
3	zk	4.761e-05
3	zn	9.522e-05
3	zz	4.761e-05
6	.p	0.00101317
6	2p	0.00101317
6	4w	0.00101317
6	52	0.00101317
6	62	0.00101317
6	66	0.00101317
6	7b	0.00101317
6	9v	0.00101317
6	a.	0.0121581
6	ae	0.0536981
6	as	0.0131712
6	ba	0.00303951
6	be	0.00405269
6	c1	0.00101317
6	ca	0.0202634
6	ci	0.00101317
6	de	0.00202634
6	e.	0.00101317
6	ea	0.00202634
6	ei	0.0222898
6	er	0.0070922
6	es	0.0324215
6	fb	0.00101317
6	fl	0.00101317
6	h.	0.0070922
6	h1	0.00202634
6	h2	0.00101317
6	ha	0.00202634
6	hf	0.00506586
6	ia	0.0374873
6	ii	0.0425532
6	in	0.0101317
6	is	0.0628166
6	ix	0.0121581
6	k.	0.00202634
6	ki	0.00101317
6	l2	0.00101317
6	la	0.0283688
6	le	0.00101317
6	lq	0.00101317
6	ma	0.0070922
6	mt	0.00101317
6	n5	0.00101317
6	na	0.0182371
6	ng	0.00202634
6	ns	0.0344478
6	o.	0.00101317
6	os	0.00607903
6	p.	0.00810537
6	pi	0.00101317
6	r.	0.00101317
6	r1	0.00101317
6	ra	0.0162107
6	ri	0.0111449
6	ro	0.00405269
6	s.	0.00202634
6	s3	0.00303951
6	s6	0.00101317
6	sa	0.0121581
6	se	0.00101317
6	si	0.00101317
6	ta	0.0273556
6	ti	0.00303951
6	tu	0.00202634
6	um	0.14691
6	us	0.279635
6	va	0.00303951
6	yi	0.00101317
6	za	0.00101317
8	&h	1.61637e-05
8	'-	0.000145473
8	's	1.61637e-05
8	++	1.61637e-05
8	+-	1.61637e-05
8	+/	3.23274e-05
8	+0	1.61637e-05
8	+6	1.61637e-05
8	+8	1.61637e-05
8	+b	1.61637e-05
8	+c	1.61637e-05
8	+i	1.61637e-05
8	+k	1.61637e-05
8	+m	3.23274e-05
8	+s	1.61637e-05
8	+t	1.61637e-05
8	,2	1.61637e-05
8	,3	0.000177801
8	,4	4.84911e-05
8	,5	3.23274e-05
8	,6	4.84911e-05
8	,7	3.23274e-05
8	-+	1.61637e-05
8	-0	0.000161637
8	-1	0.0014709
8	-2	0.000468747
8	-3	3.23274e-05
8	-4	0.000161637
8	-5	0.000161637
8	-6	0.000404093
8	-7	6.46548e-05
8	-9	9.69822e-05
8	->	8.08185e-05
8	-[	0.000258619
8	-a	0.000905168
8	-b	0.00012931
8	-c	0.000355602
8	-d	0.000598057
8	-e	0.000210128
8	-f	0.000371765
8	-g	0.000921331
8	-h	0.000840513
8	-i	0.000210128
8	-j	1.61637e-05
8	-l	1.61637e-05
8	-n	0.000290947
8	-o	0.000177801
8	-p	3.23274e-05
8	-s	0.00108297
8	-t	0.00074353
8	-u	0.000145473
8	-v	0.000193964
8	-w	1.61637e-05
8	-z	8.08185e-05
8	.-	3.23274e-05
8	.1	3.23274e-05
8	.a	6.46548e-05
8	.b	3.23274e-05
8	.c	1.61637e-05
8	.g	3.23274e-05
8	.s	1.61637e-05
8	.t	1.61637e-05
8	/+	0.00056573
8	/-	0.00560881
8	/0	8.08185e-05
8	/4	3.23274e-05
8	/7	8.08185e-05
8	/8	1.61637e-05
8	/9	4.84911e-05
8	/h	3.23274e-05
8	/j	0.000113146
8	/l	1.61637e-05
8	/n	4.84911e-05
8	/o	1.61637e-05
8	/p	3.23274e-05
8	/t	1.61637e-05
8	/w	1.61637e-05
8	/y	1.61637e-05
8	0+	0.000274783
8	0-	9.69822e-05
8	0.	4.84911e-05
8	0/	1.61637e-05
8	06	1.61637e-05
8	08	3.23274e-05
8	0a	8.08185e-05
8	0c	4.84911e-05
8	0e	3.23274e-05
8	0f	4.84911e-05
8	0l	0.000113146
8	0m	1.61637e-05
8	0p	3.23274e-05
8	0s	4.84911e-05
8	0t	4.84911e-05
8	0w	1.61637e-05
8	0x	1.61637e-05
8	1+	0.000581893
8	1-	0.000711203
8	1.	0.00012931
8	1/	3.23274e-05
8	10	0.000161637
8	13	4.84911e-05
8	14	0.000210128
8	18	0.000177801
8	1a	1.61637e-05
8	1d	0.00012931
8	1e	1.61637e-05
8	1f	4.84911e-05
8	1g	8.08185e-05
8	1h	6.46548e-05
8	1j	1.61637e-05
8	1m	3.23274e-05
8	1p	4.84911e-05
8	1r	0.000161637
8	1s	1.61637e-05
8	1t	1.61637e-05
8	1u	1.61637e-05
8	1v	3.23274e-05
8	1w	1.61637e-05
8	1x	6.46548e-05
8	1y	1.61637e-05
8	2+	0.000501075
8	2-	6.46548e-05
8	2.	0.000145473
8	26	8.08185e-05
8	28	0.000404093
8	29	0.00012931
8	2c	1.61637e-05
8	2f	6.46548e-05
8	2g	4.84911e-05
8	2h	1.61637e-05
8	2j	3.23274e-05
8	2m	8.08185e-05
8	2n	1.61637e-05
8	2o	4.84911e-05
8	2s	6.46548e-05
8	2t	1.61637e-05
8	2u	1.61637e-05
8	2v	1.61637e-05
8	2w	1.61637e-05
8	3'	1.61637e-05
8	3+	0.000517239
8	3-	0.000662712
8	3.	0.00012931
8	30	3.23274e-05
8	31	1.61637e-05
8	33	1.61637e-05
8	36	1.61637e-05
8	38	4.84911e-05
8	3c	0.000145473
8	3e	3.23274e-05
8	3g	1.61637e-05
8	3h	1.61637e-05
8	3i	3.23274e-05
8	3j	4.84911e-05
8	3k	0.00012931
8	3m	3.23274e-05
8	3n	1.61637e-05
8	3q	4.84911e-05
8	3r	1.61637e-05
8	3t	1.61637e-05
8	4+	0.000452584
8	4-	0.00043642
8	4.	1.61637e-05
8	43	1.61637e-05
8	45	0.000193964
8	46	3.23274e-05
8	4[	1.61637e-05
8	4c	9.69822e-05
8	4d	8.08185e-05
8	4e	1.61637e-05
8	4f	1.61637e-05
8	4g	1.61637e-05
8	4p	0.000113146
8	4q	4.84911e-05
8	4s	3.23274e-05
8	4t	6.46548e-05
8	4w	1.61637e-05
8	5'	1.61637e-05
8	5+	0.000145473
8	5-	0.000193964
8	5.	6.46548e-05
8	50	1.61637e-05
8	54	1.61637e-05
8	55	0.000161637
8	5a	6.46548e-05
8	5f	4.84911e-05
8	5g	8.08185e-05
8	5h	1.61637e-05
8	5l	1.61637e-05
8	5n	6.46548e-05
8	5t	4.84911e-05
8	5v	3.23274e-05
8	5w	4.84911e-05
8	6+	0.000387929
8	6-	0.00012931
8	6.	3.23274e-05
8	61	1.61637e-05
8	64	1.61637e-05
8	65	6.46548e-05
8	66	1.61637e-05
8	6b	1.61637e-05
8	6c	1.61637e-05
8	6d	1.61637e-05
8	6g	0.000113146
8	6h	1.61637e-05
8	6m	1.61637e-05
8	6p	1.61637e-05
8	6s	6.46548e-05
8	6t	3.23274e-05
8	6v	1.61637e-05
8	7+	0.000290947
8	7-	0.000420256
8	7.	4.84911e-05
8	70	8.08185e-05
8	73	1.61637e-05
8	74	1.61637e-05
8	7a	1.61637e-05
8	7b	1.61637e-05
8	7c	1.61637e-05
8	7f	1.61637e-05
8	7g	1.61637e-05
8	7h	1.61637e-05
8	7k	1.61637e-05
8	7l	1.61637e-05
8	7n	6.46548e-05
8	7s	1.61637e-05
8	7t	4.84911e-05
8	7v	1.61637e-05
8	7x	1.61637e-05
8	8+	0.000468747
8	8-	0.000581893
8	8.	4.84911e-05
8	82	1.61637e-05
8	87	8.08185e-05
8	8a	0.000177801
8	8c	8.08185e-05
8	8e	1.61637e-05
8	8f	1.61637e-05
8	8i	1.61637e-05
8	8k	3.23274e-05
8	8n	1.61637e-05
8	8r	3.23274e-05
8	8t	1.61637e-05
8	8x	4.84911e-05
8	8y	1.61637e-05
8	9+	3.23274e-05
8	9-	8.08185e-05
8	9.	1.61637e-05
8	90	4.84911e-05
8	92	1.61637e-05
8	95	1.61637e-05
8	96	1.61637e-05
8	9a	0.00012931
8	9d	3.23274e-05
8	9g	3.23274e-05
8	9i	1.61637e-05
8	9m	3.23274e-05
8	9n	1.61637e-05
8	9p	1.61637e-05
8	9t	3.23274e-05
8	9v	3.23274e-05
8	9w	1.61637e-05
8	:0	3.23274e-05
8	:1	0.000113146
8	:2	4.84911e-05
8	:3	3.23274e-05
8	:4	1.61637e-05
8	:5	3.23274e-05
8	:8	1.61637e-05
8	:9	1.61637e-05
8	<5	1.61637e-05
8	=3	3.23274e-05
8	=7	1.61637e-05
8	>1	4.84911e-05
8	>2	1.61637e-05
8	>3	6.46548e-05
8	>4	3.23274e-05
8	>5	3.23274e-05
8	>6	8.08185e-05
8	>a	0.000113146
8	>c	3.23274e-05
8	>e	1.61637e-05
8	>g	0.000210128
8	>o	1.61637e-05
8	>r	1.61637e-05
8	>s	1.61637e-05
8	>t	0.000210128
8	>u	1.61637e-05
8	[2	3.23274e-05
8	[4	4.84911e-05
8	[a	0.00012931
8	[g	6.46548e-05
8	[o	1.61637e-05
8	a+	0.000646548
8	a-	0.000969822
8	a.	0.000145473
8	a3	9.69822e-05
8	a4	9.69822e-05
8	a6	1.61637e-05
8	a7	6.46548e-05
8	a8	3.23274e-05
8	a9	3.23274e-05
8	aa	6.46548e-05
8	ab	9.69822e-05
8	ac	0.00087284
8	ad	0.00074353
8	ae	1.61637e-05
8	ag	0.000145473
8	ah	0.000161637
8	aj	1.61637e-05
8	al	0.0515461
8	am	0.000420256
8	an	0.00394394
8	ao	1.61637e-05
8	ap	0.000161637
8	aq	3.23274e-05
8	ar	0.013723
8	as	0.000646548
8	at	0.000953659
8	au	3.23274e-05
8	aw	0.000113146
8	ay	0.00161637
8	b+	0.00012931
8	b-	0.000678876
8	b/	1.61637e-05
8	b1	1.61637e-05
8	b3	0.00012931
8	b4	0.000113146
8	b5	6.46548e-05
8	b7	9.69822e-05
8	b8	1.61637e-05
8	ba	1.61637e-05
8	bc	0.00012931
8	be	3.23274e-05
8	bi	9.69822e-05
8	bj	1.61637e-05
8	bk	1.61637e-05
8	bn	6.46548e-05
8	bp	0.00399244
8	bq	1.61637e-05
8	br	1.61637e-05
8	bs	0.000113146
8	bt	4.84911e-05
8	bv	0.000177801
8	bx	0.000113146
8	by	0.000113146
8	bz	1.61637e-05
8	c+	0.000113146
8	c-	0.000484911
8	c/	4.84911e-05
8	c1	1.61637e-05
8	c4	0.000210128
8	c5	3.23274e-05
8	c6	6.46548e-05
8	c7	8.08185e-05
8	c8	1.61637e-05
8	c9	8.08185e-05
8	ca	0.000177801
8	cb	0.000226292
8	ce	0.00114762
8	cg	1.61637e-05
8	ch	0.00594824
8	ci	1.61637e-05
8	cj	1.61637e-05
8	ck	0.000969822
8	cm	0.000355602
8	cn	3.23274e-05
8	co	4.84911e-05
8	ct	0.00205279
8	cu	1.61637e-05
8	cv	1.61637e-05
8	cw	1.61637e-05
8	cx	4.84911e-05
8	cy	0.00043642
8	cz	1.61637e-05
8	d+	0.000242456
8	d-	0.000662712
8	d.	3.23274e-05
8	d/	3.23274e-05
8	d3	0.000161637
8	d4	0.000581893
8	d5	6.46548e-05
8	d8	6.46548e-05
8	da	0.00444502
8	db	8.08185e-05
8	dc	0.000549566
8	dd	1.61637e-05
8	de	0.00486528
8	dg	8.08185e-05
8	dh	0.000193964
8	di	1.61637e-05
8	dk	0.000161637
8	dl	3.23274e-05
8	dm	1.61637e-05
8	do	0.000549566
8	dp	1.61637e-05
8	dr	8.08185e-05
8	ds	0.000177801
8	dt	0.000145473
8	dv	8.08185e-05
8	dx	6.46548e-05
8	dy	0.000533402
8	dz	3.23274e-05
8	e+	4.84911e-05
8	e-	0.00223059
8	e.	0.000517239
8	e/	3.23274e-05
8	e1	1.61637e-05
8	e4	3.23274e-05
8	e5	4.84911e-05
8	e6	9.69822e-05
8	e7	3.23274e-05
8	e9	3.23274e-05
8	ea	3.23274e-05
8	ec	3.23274e-05
8	ed	0.283915
8	ee	0.00399244
8	ef	0.000355602
8	eg	0.000145473
8	ek	0.000727367
8	el	0.00193964
8	em	4.84911e-05
8	en	0.00586743
8	eo	3.23274e-05
8	ep	0.000404093
8	eq	3.23274e-05
8	er	0.00633617
8	es	0.000533402
8	et	0.00197197
8	ev	0.000177801
8	ew	3.23274e-05
8	ex	0.000371765
8	ey	0.000355602
8	f+	3.23274e-05
8	f-	8.08185e-05
8	f2	1.61637e-05
8	f4	1.61637e-05
8	f9	3.23274e-05
8	fa	0.00012931
8	fb	4.84911e-05
8	fc	0.000161637
8	fd	3.23274e-05
8	fe	0.000242456
8	ff	0.00056573
8	fg	9.69822e-05
8	fh	1.61637e-05
8	fi	1.61637e-05
8	fj	1.61637e-05
8	fl	4.84911e-05
8	fm	0.000113146
8	fo	1.61637e-05
8	fp	0.00012931
8	ft	0.000695039
8	fv	1.61637e-05
8	fw	1.61637e-05
8	fx	3.23274e-05
8	fy	8.08185e-05
8	g+	4.84911e-05
8	g-	0.00012931
8	g.	6.46548e-05
8	g/	6.46548e-05
8	g1	0.000274783
8	g2	0.00012931
8	g4	3.23274e-05
8	g9	1.61637e-05
8	gb	3.23274e-05
8	gc	0.000177801
8	gd	4.84911e-05
8	ge	0.00336205
8	gf	1.61637e-05
8	gh	0.000501075
8	gi	3.23274e-05
8	gn	0.00012931
8	go	0.000614221
8	gp	0.000161637
8	gq	3.23274e-05
8	gs	6.46548e-05
8	gt	4.84911e-05
8	gu	1.61637e-05
8	gw	3.23274e-05
8	gy	0.000371765
8	h+	0.000274783
8	h-	0.000290947
8	h.	4.84911e-05
8	h1	1.61637e-05
8	h2	0.000113146
8	h3	1.61637e-05
8	h5	3.23274e-05
8	h6	3.23274e-05
8	h8	3.23274e-05
8	h9	3.23274e-05
8	ha	0.000452584
8	hb	0.00012931
8	hc	0.000630385
8	hd	4.84911e-05
8	he	6.46548e-05
8	hf	0.00012931
8	hg	0.000193964
8	hh	4.84911e-05
8	hi	1.61637e-05
8	hk	3.23274e-05
8	hl	3.23274e-05
8	hn	4.84911e-05
8	ho	1.61637e-05
8	hq	3.23274e-05
8	hr	0.000824349
8	hs	1.61637e-05
8	ht	0.00134159
8	hu	6.46548e-05
8	hx	1.61637e-05
8	hy	4.84911e-05
8	hz	0.000242456
8	i+	4.84911e-05
8	i-	0.000177801
8	i.	1.61637e-05
8	i0	1.61637e-05
8	i1	1.61637e-05
8	i3	4.84911e-05
8	ia	0.00030711
8	ic	0.0906784
8	id	0.00680492
8	if	0.000193964
8	ig	9.69822e-05
8	ih	1.61637e-05
8	ii	3.23274e-05
8	ij	3.23274e-05
8	ik	4.84911e-05
8	il	0.000226292
8	im	3.23274e-05
8	in	0.0069019
8	io	3.23274e-05
8	ip	6.46548e-05
8	iq	3.23274e-05
8	ir	0.00119611
8	is	0.000581893
8	it	0.0011153
8	iv	1.61637e-05
8	iw	1.61637e-05
8	ix	0.00132542
8	iz	3.23274e-05
8	jb	1.61637e-05
8	jc	1.61637e-05
